"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","POP","TOT","MLN_PER","A","1963",7.175811,
"AUT","POP","TOT","MLN_PER","A","1964",7.223801,
"AUT","POP","TOT","MLN_PER","A","1965",7.270889,
"AUT","POP","TOT","MLN_PER","A","1966",7.322066,
"AUT","POP","TOT","MLN_PER","A","1967",7.376998,
"AUT","POP","TOT","MLN_PER","A","1968",7.415403,
"AUT","POP","TOT","MLN_PER","A","1969",7.441055,
"AUT","POP","TOT","MLN_PER","A","1970",7.467086,
"AUT","POP","TOT","MLN_PER","A","1971",7.500482,
"AUT","POP","TOT","MLN_PER","A","1972",7.544201,
"AUT","POP","TOT","MLN_PER","A","1973",7.586115,
"AUT","POP","TOT","MLN_PER","A","1974",7.599038,
"AUT","POP","TOT","MLN_PER","A","1975",7.578903,
"AUT","POP","TOT","MLN_PER","A","1976",7.565525,
"AUT","POP","TOT","MLN_PER","A","1977",7.56843,
"AUT","POP","TOT","MLN_PER","A","1978",7.562305,
"AUT","POP","TOT","MLN_PER","A","1979",7.549425,
"AUT","POP","TOT","MLN_PER","A","1980",7.549433,
"AUT","POP","TOT","MLN_PER","A","1981",7.56871,
"AUT","POP","TOT","MLN_PER","A","1982",7.57414,
"AUT","POP","TOT","MLN_PER","A","1983",7.56191,
"AUT","POP","TOT","MLN_PER","A","1984",7.561434,
"AUT","POP","TOT","MLN_PER","A","1985",7.564984,
"AUT","POP","TOT","MLN_PER","A","1986",7.569794,
"AUT","POP","TOT","MLN_PER","A","1987",7.574586,
"AUT","POP","TOT","MLN_PER","A","1988",7.585317,
"AUT","POP","TOT","MLN_PER","A","1989",7.619566,
"AUT","POP","TOT","MLN_PER","A","1990",7.67785,
"AUT","POP","TOT","MLN_PER","A","1991",7.754891,
"AUT","POP","TOT","MLN_PER","A","1992",7.840709,
"AUT","POP","TOT","MLN_PER","A","1993",7.905632,
"AUT","POP","TOT","MLN_PER","A","1994",7.936118,
"AUT","POP","TOT","MLN_PER","A","1995",7.948278,
"AUT","POP","TOT","MLN_PER","A","1996",7.959016,
"AUT","POP","TOT","MLN_PER","A","1997",7.968041,
"AUT","POP","TOT","MLN_PER","A","1998",7.976789,
"AUT","POP","TOT","MLN_PER","A","1999",7.992323,
"AUT","POP","TOT","MLN_PER","A","2000",8.011566,
"AUT","POP","TOT","MLN_PER","A","2001",8.042293,
"AUT","POP","TOT","MLN_PER","A","2002",8.082121,
"AUT","POP","TOT","MLN_PER","A","2003",8.118245,
"AUT","POP","TOT","MLN_PER","A","2004",8.169441,
"AUT","POP","TOT","MLN_PER","A","2005",8.225278,
"AUT","POP","TOT","MLN_PER","A","2006",8.267948,
"AUT","POP","TOT","MLN_PER","A","2007",8.295189,
"AUT","POP","TOT","MLN_PER","A","2008",8.321541,
"AUT","POP","TOT","MLN_PER","A","2009",8.341483,
"AUT","POP","TOT","MLN_PER","A","2010",8.361069,
"AUT","POP","TOT","MLN_PER","A","2011",8.388534,
"AUT","POP","TOT","MLN_PER","A","2012",8.426311,
"AUT","POP","TOT","MLN_PER","A","2013",8.47723,
"AUT","POP","TOT","MLN_PER","A","2014",8.543932,
"AUT","POP","TOT","MLN_PER","A","2015",8.629519,
"AUT","POP","TOT","MLN_PER","A","2016",8.739806,
"AUT","POP","TOT","MLN_PER","A","2017",8.795073,
"AUT","POP","TOT","MLN_PER","A","2018",8.837707,
"AUT","POP","TOT","MLN_PER","A","2019",8.877637,
"AUT","POP","TOT","MLN_PER","A","2020",8.916845,
"AUT","POP","TOT","MLN_PER","A","2021",8.95152,
"AUT","POP","WOMEN","MLN_PER","A","1950",3717.283,
"AUT","POP","WOMEN","MLN_PER","A","1951",3717.854,
"AUT","POP","WOMEN","MLN_PER","A","1952",3713.047,
"AUT","POP","WOMEN","MLN_PER","A","1953",3714.151,
"AUT","POP","WOMEN","MLN_PER","A","1954",3716.858,
"AUT","POP","WOMEN","MLN_PER","A","1955",3719.198,
"AUT","POP","WOMEN","MLN_PER","A","1956",3721.059,
"AUT","POP","WOMEN","MLN_PER","A","1957",3726.87,
"AUT","POP","WOMEN","MLN_PER","A","1958",3736.763,
"AUT","POP","WOMEN","MLN_PER","A","1959",3749.395,
"AUT","POP","WOMEN","MLN_PER","A","1960",3765.132,
"AUT","POP","WOMEN","MLN_PER","A","1961",3783.614,
"AUT","POP","WOMEN","MLN_PER","A","1962",3804.161,
"AUT","POP","WOMEN","MLN_PER","A","1963",3825.303,
"AUT","POP","WOMEN","MLN_PER","A","1964",3847.088,
"AUT","POP","WOMEN","MLN_PER","A","1965",3867.16,
"AUT","POP","WOMEN","MLN_PER","A","1966",3888.179,
"AUT","POP","WOMEN","MLN_PER","A","1967",3911.079,
"AUT","POP","WOMEN","MLN_PER","A","1968",3927.525,
"AUT","POP","WOMEN","MLN_PER","A","1969",3938.495,
"AUT","POP","WOMEN","MLN_PER","A","1970",3949.056,
"AUT","POP","WOMEN","MLN_PER","A","1971",3962.953,
"AUT","POP","WOMEN","MLN_PER","A","1972",3981.373,
"AUT","POP","WOMEN","MLN_PER","A","1973",3998.524,
"AUT","POP","WOMEN","MLN_PER","A","1974",4004.84,
"AUT","POP","WOMEN","MLN_PER","A","1975",3998.102,
"AUT","POP","WOMEN","MLN_PER","A","1976",3992.667,
"AUT","POP","WOMEN","MLN_PER","A","1977",3993.35,
"AUT","POP","WOMEN","MLN_PER","A","1978",3989.807,
"AUT","POP","WOMEN","MLN_PER","A","1979",3983.355,
"AUT","POP","WOMEN","MLN_PER","A","1980",3982.252,
"AUT","POP","WOMEN","MLN_PER","A","1981",3988.477,
"AUT","POP","WOMEN","MLN_PER","A","1982",3987.703,
"AUT","POP","WOMEN","MLN_PER","A","1983",3978.904,
"AUT","POP","WOMEN","MLN_PER","A","1984",3975.664,
"AUT","POP","WOMEN","MLN_PER","A","1985",3973.735,
"AUT","POP","WOMEN","MLN_PER","A","1986",3971.505,
"AUT","POP","WOMEN","MLN_PER","A","1987",3969.13,
"AUT","POP","WOMEN","MLN_PER","A","1988",3969.395,
"AUT","POP","WOMEN","MLN_PER","A","1989",3980.54,
"AUT","POP","WOMEN","MLN_PER","A","1990",4002.291,
"AUT","POP","WOMEN","MLN_PER","A","1991",4033.516,
"AUT","POP","WOMEN","MLN_PER","A","1992",4070.811,
"AUT","POP","WOMEN","MLN_PER","A","1993",4098.565,
"AUT","POP","WOMEN","MLN_PER","A","1994",4110.073,
"AUT","POP","WOMEN","MLN_PER","A","1995",4114.203,
"AUT","POP","WOMEN","MLN_PER","A","1996",4118.532,
"AUT","POP","WOMEN","MLN_PER","A","1997",4121.879,
"AUT","POP","WOMEN","MLN_PER","A","1998",4124.623,
"AUT","POP","WOMEN","MLN_PER","A","1999",4130.143,
"AUT","POP","WOMEN","MLN_PER","A","2000",4136.849,
"AUT","POP","WOMEN","MLN_PER","A","2001",4148.373,
"AUT","POP","WOMEN","MLN_PER","A","2002",4163.181,
"AUT","POP","WOMEN","MLN_PER","A","2003",4177.96,
"AUT","POP","WOMEN","MLN_PER","A","2004",4201.74,
"AUT","POP","WOMEN","MLN_PER","A","2005",4226.326,
"AUT","POP","WOMEN","MLN_PER","A","2006",4245.432,
"AUT","POP","WOMEN","MLN_PER","A","2007",4258.641,
"AUT","POP","WOMEN","MLN_PER","A","2008",4271.326,
"AUT","POP","WOMEN","MLN_PER","A","2009",4280.288,
"AUT","POP","WOMEN","MLN_PER","A","2010",4289.296,
"AUT","POP","WOMEN","MLN_PER","A","2011",4301.346,
"AUT","POP","WOMEN","MLN_PER","A","2012",4316.88,
"AUT","POP","WOMEN","MLN_PER","A","2013",4338.537,
"AUT","POP","WOMEN","MLN_PER","A","2014",4367.382,
"AUT","POP","WOMEN","MLN_PER","A","2015",4400.443,
"AUT","POP","WOMEN","MLN_PER","A","2016",4444.642,
"AUT","POP","WOMEN","MLN_PER","A","2017",4470.336,
"AUT","POP","WOMEN","MLN_PER","A","2018",4490.959,
"AUT","POP","WOMEN","MLN_PER","A","2019",4510.346,
"AUT","POP","WOMEN","MLN_PER","A","2020",4528.725,
"AUT","POP","WOMEN","MLN_PER","A","2021",4543.082,
"BEL","POP","TOT","AGRWTH","A","1951",0.451618630943996,
"BEL","POP","TOT","AGRWTH","A","1952",0.599408691892709,
"BEL","POP","TOT","AGRWTH","A","1953",0.543709026099018,
"BEL","POP","TOT","AGRWTH","A","1954",0.472791073646201,
"BEL","POP","TOT","AGRWTH","A","1955",0.556468066781157,
"BEL","POP","TOT","AGRWTH","A","1956",0.624111245582797,
"BEL","POP","TOT","AGRWTH","A","1957",0.731190748335911,
"BEL","POP","TOT","AGRWTH","A","1958",0.707527491781668,
"BEL","POP","TOT","AGRWTH","A","1959",0.564055828956162,
"BEL","POP","TOT","AGRWTH","A","1960",0.546787947597639,
"BEL","POP","TOT","AGRWTH","A","1961",0.332747400171956,
"BEL","POP","TOT","AGRWTH","A","1962",0.398848077101482,
"BEL","POP","TOT","AGRWTH","A","1963",0.750408488491719,
"BEL","POP","TOT","AGRWTH","A","1964",0.950981563590918,
"BEL","POP","TOT","AGRWTH","A","1965",0.91227297940716,
"BEL","POP","TOT","AGRWTH","A","1966",0.677749895706401,
"BEL","POP","TOT","AGRWTH","A","1967",0.558187150706647,
"BEL","POP","TOT","AGRWTH","A","1968",0.394165906219931,
"BEL","POP","TOT","AGRWTH","A","1969",0.283581369565877,
"BEL","POP","TOT","AGRWTH","A","1970",0.0986623205622456,
"BEL","POP","TOT","AGRWTH","A","1971",0.182402866745033,
"BEL","POP","TOT","AGRWTH","A","1972",0.392353606814401,
"BEL","POP","TOT","AGRWTH","A","1973",0.315164633515307,
"BEL","POP","TOT","AGRWTH","A","1974",0.31512912348855,
"BEL","POP","TOT","AGRWTH","A","1975",0.289385843015343,
"BEL","POP","TOT","AGRWTH","A","1976",0.17884436825941,
"BEL","POP","TOT","AGRWTH","A","1977",0.123545715173858,
"BEL","POP","TOT","AGRWTH","A","1978",0.0933434977647813,
"BEL","POP","TOT","AGRWTH","A","1979",0.0899229577335675,
"BEL","POP","TOT","AGRWTH","A","1980",0.110282074761113,
"BEL","POP","TOT","AGRWTH","A","1981",-0.00264726206667185,
"BEL","POP","TOT","AGRWTH","A","1982",-0.0271731909034827,
"BEL","POP","TOT","AGRWTH","A","1983",-0.00793400933392571,
"BEL","POP","TOT","AGRWTH","A","1984",-0.00151184295584171,
"BEL","POP","TOT","AGRWTH","A","1985",0.0298010059894238,
"BEL","POP","TOT","AGRWTH","A","1986",0.0356552021244211,
"BEL","POP","TOT","AGRWTH","A","1987",0.0852783420186773,
"BEL","POP","TOT","AGRWTH","A","1988",0.318442298328489,
"BEL","POP","TOT","AGRWTH","A","1989",0.363898394865914,
"BEL","POP","TOT","AGRWTH","A","1990",0.298670808739691,
"BEL","POP","TOT","AGRWTH","A","1991",0.372294499115013,
"BEL","POP","TOT","AGRWTH","A","1992",0.406607595832509,
"BEL","POP","TOT","AGRWTH","A","1993",0.391372366705773,
"BEL","POP","TOT","AGRWTH","A","1994",0.308612869341093,
"BEL","POP","TOT","AGRWTH","A","1995",0.209705780210192,
"BEL","POP","TOT","AGRWTH","A","1996",0.195594000245047,
"BEL","POP","TOT","AGRWTH","A","1997",0.242255288928692,
"BEL","POP","TOT","AGRWTH","A","1998",0.213785228252023,
"BEL","POP","TOT","AGRWTH","A","1999",0.229412647951409,
"BEL","POP","TOT","AGRWTH","A","2000",0.242782933106887,
"BEL","POP","TOT","AGRWTH","A","2001",0.34458246884501,
"BEL","POP","TOT","AGRWTH","A","2002",0.449245914892339,
"BEL","POP","TOT","AGRWTH","A","2003",0.419509439034963,
"BEL","POP","TOT","AGRWTH","A","2004",0.433716616888956,
"BEL","POP","TOT","AGRWTH","A","2005",0.551609887331829,
"BEL","POP","TOT","AGRWTH","A","2006",0.661719003566978,
"BEL","POP","TOT","AGRWTH","A","2007",0.737062232720728,
"BEL","POP","TOT","AGRWTH","A","2008",0.793124143056538,
"BEL","POP","TOT","AGRWTH","A","2009",0.807863621729871,
"BEL","POP","TOT","AGRWTH","A","2010",0.917806866633977,
"BEL","POP","TOT","AGRWTH","A","2011",0.899694362553507,
"BEL","POP","TOT","AGRWTH","A","2012",0.674318622735231,
"BEL","POP","TOT","AGRWTH","A","2013",0.517584968504885,
"BEL","POP","TOT","AGRWTH","A","2014",0.492088427962416,
"BEL","POP","TOT","AGRWTH","A","2015",0.525019369794284,
"BEL","POP","TOT","AGRWTH","A","2016",0.502995335487718,
"BEL","POP","TOT","AGRWTH","A","2017",0.478778093286031,
"BEL","POP","TOT","AGRWTH","A","2018",0.481616088562589,
"BEL","POP","TOT","AGRWTH","A","2019",0.511086713657098,
"BEL","POP","TOT","AGRWTH","A","2020",0.39185927300966,
"BEL","POP","TOT","AGRWTH","A","2021",0.396951821587985,
"BEL","POP","MEN","MLN_PER","A","1950",4.253652,
"BEL","POP","MEN","MLN_PER","A","1951",4.272338,
"BEL","POP","MEN","MLN_PER","A","1952",4.300483,
"BEL","POP","MEN","MLN_PER","A","1953",4.320775,
"BEL","POP","MEN","MLN_PER","A","1954",4.336053,
"BEL","POP","MEN","MLN_PER","A","1955",4.35849,
"BEL","POP","MEN","MLN_PER","A","1956",4.3858,
"BEL","POP","MEN","MLN_PER","A","1957",4.41875,
"BEL","POP","MEN","MLN_PER","A","1958",4.44855,
"BEL","POP","MEN","MLN_PER","A","1959",4.468017,
"BEL","POP","MEN","MLN_PER","A","1960",4.487878,
"BEL","POP","MEN","MLN_PER","A","1961",4.497341,
"BEL","POP","MEN","MLN_PER","A","1962",4.513183,
"BEL","POP","MEN","MLN_PER","A","1963",4.550315,
"BEL","POP","MEN","MLN_PER","A","1964",4.599493,
"BEL","POP","MEN","MLN_PER","A","1965",4.644843,
"BEL","POP","MEN","MLN_PER","A","1966",4.674631,
"BEL","POP","MEN","MLN_PER","A","1967",4.697826,
"BEL","POP","MEN","MLN_PER","A","1968",4.713003,
"BEL","POP","MEN","MLN_PER","A","1969",4.723717,
"BEL","POP","MEN","MLN_PER","A","1970",4.725755,
"BEL","POP","MEN","MLN_PER","A","1971",4.733265,
"BEL","POP","MEN","MLN_PER","A","1972",4.752297,
"BEL","POP","MEN","MLN_PER","A","1973",4.767167,
"BEL","POP","MEN","MLN_PER","A","1974",4.783273,
"BEL","POP","MEN","MLN_PER","A","1975",4.798688,
"BEL","POP","MEN","MLN_PER","A","1976",4.80685,
"BEL","POP","MEN","MLN_PER","A","1977",4.811261,
"BEL","POP","MEN","MLN_PER","A","1978",4.8139,
"BEL","POP","MEN","MLN_PER","A","1979",4.816343,
"BEL","POP","MEN","MLN_PER","A","1980",4.82017,
"BEL","POP","MEN","MLN_PER","A","1981",4.816934,
"BEL","POP","MEN","MLN_PER","A","1982",4.812806,
"BEL","POP","MEN","MLN_PER","A","1983",4.81133,
"BEL","POP","MEN","MLN_PER","A","1984",4.810539,
"BEL","POP","MEN","MLN_PER","A","1985",4.811871,
"BEL","POP","MEN","MLN_PER","A","1986",4.814209,
"BEL","POP","MEN","MLN_PER","A","1987",4.819019,
"BEL","POP","MEN","MLN_PER","A","1988",4.835374,
"BEL","POP","MEN","MLN_PER","A","1989",4.854521,
"BEL","POP","MEN","MLN_PER","A","1990",4.870391,
"BEL","POP","MEN","MLN_PER","A","1991",4.889954,
"BEL","POP","MEN","MLN_PER","A","1992",4.911354,
"BEL","POP","MEN","MLN_PER","A","1993",4.931849,
"BEL","POP","MEN","MLN_PER","A","1994",4.947446,
"BEL","POP","MEN","MLN_PER","A","1995",4.956728,
"BEL","POP","MEN","MLN_PER","A","1996",4.965284,
"BEL","POP","MEN","MLN_PER","A","1997",4.977225,
"BEL","POP","MEN","MLN_PER","A","1998",4.988195,
"BEL","POP","MEN","MLN_PER","A","1999",4.999865,
"BEL","POP","MEN","MLN_PER","A","2000",5.012015,
"BEL","POP","MEN","MLN_PER","A","2001",5.030157,
"BEL","POP","MEN","MLN_PER","A","2002",5.054585,
"BEL","POP","MEN","MLN_PER","A","2003",5.077032,
"BEL","POP","MEN","MLN_PER","A","2004",5.099248,
"BEL","POP","MEN","MLN_PER","A","2005",5.127575,
"BEL","POP","MEN","MLN_PER","A","2006",5.162614,
"BEL","POP","MEN","MLN_PER","A","2007",5.202204,
"BEL","POP","MEN","MLN_PER","A","2008",5.245828,
"BEL","POP","MEN","MLN_PER","A","2009",5.290439,
"BEL","POP","MEN","MLN_PER","A","2010",5.341229,
"BEL","POP","MEN","MLN_PER","A","2011",5.392021,
"BEL","POP","MEN","MLN_PER","A","2012",5.430643,
"BEL","POP","MEN","MLN_PER","A","2013",5.4609,
"BEL","POP","MEN","MLN_PER","A","2014",5.489701,
"BEL","POP","MEN","MLN_PER","A","2015",5.521312,
"BEL","POP","MEN","MLN_PER","A","2016",5.552769,
"BEL","POP","MEN","MLN_PER","A","2017",5.582957,
"BEL","POP","MEN","MLN_PER","A","2018",5.613066,
"BEL","POP","MEN","MLN_PER","A","2019",5.644143,
"BEL","POP","MEN","MLN_PER","A","2020",5.668635,
"BEL","POP","MEN","MLN_PER","A","2021",5.693053,
"BEL","POP","TOT","MLN_PER","A","1950",8.639369,
"BEL","POP","TOT","MLN_PER","A","1951",8.678386,
"BEL","POP","TOT","MLN_PER","A","1952",8.730405,
"BEL","POP","TOT","MLN_PER","A","1953",8.777873,
"BEL","POP","TOT","MLN_PER","A","1954",8.819374,
"BEL","POP","TOT","MLN_PER","A","1955",8.868451,
"BEL","POP","TOT","MLN_PER","A","1956",8.9238,
"BEL","POP","TOT","MLN_PER","A","1957",8.98905,
"BEL","POP","TOT","MLN_PER","A","1958",9.05265,
"BEL","POP","TOT","MLN_PER","A","1959",9.103712,
"BEL","POP","TOT","MLN_PER","A","1960",9.15349,
"BEL","POP","TOT","MLN_PER","A","1961",9.183948,
"BEL","POP","TOT","MLN_PER","A","1962",9.220578,
"BEL","POP","TOT","MLN_PER","A","1963",9.28977,
"BEL","POP","TOT","MLN_PER","A","1964",9.378114,
"BEL","POP","TOT","MLN_PER","A","1965",9.463668,
"BEL","POP","TOT","MLN_PER","A","1966",9.527808,
"BEL","POP","TOT","MLN_PER","A","1967",9.580991,
"BEL","POP","TOT","MLN_PER","A","1968",9.618756,
"BEL","POP","TOT","MLN_PER","A","1969",9.646033,
"BEL","POP","TOT","MLN_PER","A","1970",9.65555,
"BEL","POP","TOT","MLN_PER","A","1971",9.673162,
"BEL","POP","TOT","MLN_PER","A","1972",9.711115,
"BEL","POP","TOT","MLN_PER","A","1973",9.741721,
"BEL","POP","TOT","MLN_PER","A","1974",9.77242,
"BEL","POP","TOT","MLN_PER","A","1975",9.8007,
"BEL","POP","TOT","MLN_PER","A","1976",9.818228,
"BEL","POP","TOT","MLN_PER","A","1977",9.830358,
"BEL","POP","TOT","MLN_PER","A","1978",9.839534,
"BEL","POP","TOT","MLN_PER","A","1979",9.848382,
"BEL","POP","TOT","MLN_PER","A","1980",9.859243,
"BEL","POP","TOT","MLN_PER","A","1981",9.858982,
"BEL","POP","TOT","MLN_PER","A","1982",9.856303,
"BEL","POP","TOT","MLN_PER","A","1983",9.855521,
"BEL","POP","TOT","MLN_PER","A","1984",9.855372,
"BEL","POP","TOT","MLN_PER","A","1985",9.858309,
"BEL","POP","TOT","MLN_PER","A","1986",9.861824,
"BEL","POP","TOT","MLN_PER","A","1987",9.870234,
"BEL","POP","TOT","MLN_PER","A","1988",9.901665,
"BEL","POP","TOT","MLN_PER","A","1989",9.937697,
"BEL","POP","TOT","MLN_PER","A","1990",9.967378,
"BEL","POP","TOT","MLN_PER","A","1991",10.004486,
"BEL","POP","TOT","MLN_PER","A","1992",10.045165,
"BEL","POP","TOT","MLN_PER","A","1993",10.084479,
"BEL","POP","TOT","MLN_PER","A","1994",10.115601,
"BEL","POP","TOT","MLN_PER","A","1995",10.136814,
"BEL","POP","TOT","MLN_PER","A","1996",10.156641,
"BEL","POP","TOT","MLN_PER","A","1997",10.181246,
"BEL","POP","TOT","MLN_PER","A","1998",10.203012,
"BEL","POP","TOT","MLN_PER","A","1999",10.226419,
"BEL","POP","TOT","MLN_PER","A","2000",10.251251,
"BEL","POP","TOT","MLN_PER","A","2001",10.286571,
"BEL","POP","TOT","MLN_PER","A","2002",10.332786,
"BEL","POP","TOT","MLN_PER","A","2003",10.376131,
"BEL","POP","TOT","MLN_PER","A","2004",10.421136,
"BEL","POP","TOT","MLN_PER","A","2005",10.47862,
"BEL","POP","TOT","MLN_PER","A","2006",10.547956,
"BEL","POP","TOT","MLN_PER","A","2007",10.624835,
"BEL","POP","TOT","MLN_PER","A","2008",10.709108,
"BEL","POP","TOT","MLN_PER","A","2009",10.796498,
"BEL","POP","TOT","MLN_PER","A","2010",10.895591,
"BEL","POP","TOT","MLN_PER","A","2011",10.993609,
"BEL","POP","TOT","MLN_PER","A","2012",11.067748,
"BEL","POP","TOT","MLN_PER","A","2013",11.125033,
"BEL","POP","TOT","MLN_PER","A","2014",11.179778,
"BEL","POP","TOT","MLN_PER","A","2015",11.238474,
"BEL","POP","TOT","MLN_PER","A","2016",11.295003,
"BEL","POP","TOT","MLN_PER","A","2017",11.349081,
"BEL","POP","TOT","MLN_PER","A","2018",11.40374,
"BEL","POP","TOT","MLN_PER","A","2019",11.462023,
"BEL","POP","TOT","MLN_PER","A","2020",11.506938,
"BEL","POP","TOT","MLN_PER","A","2021",11.552615,
"BEL","POP","WOMEN","MLN_PER","A","1950",4385.717,
"BEL","POP","WOMEN","MLN_PER","A","1951",4406.048,
"BEL","POP","WOMEN","MLN_PER","A","1952",4429.922,
"BEL","POP","WOMEN","MLN_PER","A","1953",4457.098,
"BEL","POP","WOMEN","MLN_PER","A","1954",4483.321,
"BEL","POP","WOMEN","MLN_PER","A","1955",4509.961,
"BEL","POP","WOMEN","MLN_PER","A","1956",4538,
"BEL","POP","WOMEN","MLN_PER","A","1957",4570.3,
"BEL","POP","WOMEN","MLN_PER","A","1958",4604.1,
"BEL","POP","WOMEN","MLN_PER","A","1959",4635.696,
"BEL","POP","WOMEN","MLN_PER","A","1960",4665.612,
"BEL","POP","WOMEN","MLN_PER","A","1961",4686.607,
"BEL","POP","WOMEN","MLN_PER","A","1962",4707.395,
"BEL","POP","WOMEN","MLN_PER","A","1963",4739.455,
"BEL","POP","WOMEN","MLN_PER","A","1964",4778.621,
"BEL","POP","WOMEN","MLN_PER","A","1965",4818.825,
"BEL","POP","WOMEN","MLN_PER","A","1966",4853.177,
"BEL","POP","WOMEN","MLN_PER","A","1967",4883.165,
"BEL","POP","WOMEN","MLN_PER","A","1968",4905.753,
"BEL","POP","WOMEN","MLN_PER","A","1969",4922.316,
"BEL","POP","WOMEN","MLN_PER","A","1970",4929.795,
"BEL","POP","WOMEN","MLN_PER","A","1971",4939.897,
"BEL","POP","WOMEN","MLN_PER","A","1972",4958.818,
"BEL","POP","WOMEN","MLN_PER","A","1973",4974.554,
"BEL","POP","WOMEN","MLN_PER","A","1974",4989.147,
"BEL","POP","WOMEN","MLN_PER","A","1975",5002.012,
"BEL","POP","WOMEN","MLN_PER","A","1976",5011.378,
"BEL","POP","WOMEN","MLN_PER","A","1977",5019.097,
"BEL","POP","WOMEN","MLN_PER","A","1978",5025.634,
"BEL","POP","WOMEN","MLN_PER","A","1979",5032.039,
"BEL","POP","WOMEN","MLN_PER","A","1980",5039.073,
"BEL","POP","WOMEN","MLN_PER","A","1981",5042.048,
"BEL","POP","WOMEN","MLN_PER","A","1982",5043.497,
"BEL","POP","WOMEN","MLN_PER","A","1983",5044.191,
"BEL","POP","WOMEN","MLN_PER","A","1984",5044.833,
"BEL","POP","WOMEN","MLN_PER","A","1985",5046.438,
"BEL","POP","WOMEN","MLN_PER","A","1986",5047.615,
"BEL","POP","WOMEN","MLN_PER","A","1987",5051.215,
"BEL","POP","WOMEN","MLN_PER","A","1988",5066.291,
"BEL","POP","WOMEN","MLN_PER","A","1989",5083.176,
"BEL","POP","WOMEN","MLN_PER","A","1990",5096.987,
"BEL","POP","WOMEN","MLN_PER","A","1991",5114.532,
"BEL","POP","WOMEN","MLN_PER","A","1992",5133.811,
"BEL","POP","WOMEN","MLN_PER","A","1993",5152.63,
"BEL","POP","WOMEN","MLN_PER","A","1994",5168.155,
"BEL","POP","WOMEN","MLN_PER","A","1995",5180.086,
"BEL","POP","WOMEN","MLN_PER","A","1996",5191.357,
"BEL","POP","WOMEN","MLN_PER","A","1997",5204.021,
"BEL","POP","WOMEN","MLN_PER","A","1998",5214.817,
"BEL","POP","WOMEN","MLN_PER","A","1999",5226.554,
"BEL","POP","WOMEN","MLN_PER","A","2000",5239.236,
"BEL","POP","WOMEN","MLN_PER","A","2001",5256.414,
"BEL","POP","WOMEN","MLN_PER","A","2002",5278.201,
"BEL","POP","WOMEN","MLN_PER","A","2003",5299.099,
"BEL","POP","WOMEN","MLN_PER","A","2004",5321.888,
"BEL","POP","WOMEN","MLN_PER","A","2005",5351.045,
"BEL","POP","WOMEN","MLN_PER","A","2006",5385.342,
"BEL","POP","WOMEN","MLN_PER","A","2007",5422.631,
"BEL","POP","WOMEN","MLN_PER","A","2008",5463.28,
"BEL","POP","WOMEN","MLN_PER","A","2009",5506.059,
"BEL","POP","WOMEN","MLN_PER","A","2010",5554.362,
"BEL","POP","WOMEN","MLN_PER","A","2011",5601.588,
"BEL","POP","WOMEN","MLN_PER","A","2012",5637.105,
"BEL","POP","WOMEN","MLN_PER","A","2013",5664.133,
"BEL","POP","WOMEN","MLN_PER","A","2014",5690.077,
"BEL","POP","WOMEN","MLN_PER","A","2015",5717.162,
"BEL","POP","WOMEN","MLN_PER","A","2016",5742.234,
"BEL","POP","WOMEN","MLN_PER","A","2017",5766.124,
"BEL","POP","WOMEN","MLN_PER","A","2018",5790.674,
"BEL","POP","WOMEN","MLN_PER","A","2019",5817.88,
"BEL","POP","WOMEN","MLN_PER","A","2020",5838.303,
"BEL","POP","WOMEN","MLN_PER","A","2021",5859.562,
"CAN","POP","TOT","AGRWTH","A","1951",2.13714544798534,
"CAN","POP","TOT","AGRWTH","A","1952",3.19933282135106,
"CAN","POP","TOT","AGRWTH","A","1953",2.66321230408903,
"CAN","POP","TOT","AGRWTH","A","1954",2.97126233905951,
"CAN","POP","TOT","AGRWTH","A","1955",2.68582092179853,
"CAN","POP","TOT","AGRWTH","A","1956",2.4396932934915,
"CAN","POP","TOT","AGRWTH","A","1957",3.28347174398024,
"CAN","POP","TOT","AGRWTH","A","1958",2.82326730281293,
"CAN","POP","TOT","AGRWTH","A","1959",2.35684946912836,
"CAN","POP","TOT","AGRWTH","A","1960",2.21203921518349,
"CAN","POP","TOT","AGRWTH","A","1961",2.07170102703993,
"CAN","POP","TOT","AGRWTH","A","1962",1.90313580077046,
"CAN","POP","TOT","AGRWTH","A","1963",1.88486058128813,
